Date,Open,High,Low,Close*,Adj Close**,Volume,percentage,z-score
2019-04-04,26213.42,26398.9,26212.78,26384.63,26384.63,233040000.0,0.006350567336419477,1.679404597447764
2019-04-05,26427.56,26487.57,26370.82,26424.99,26424.99,229550000.0,0.0015296784529477137,1.7298820331646756
2019-04-08,26312.67,26344.65,26246.03,26341.02,26341.02,229380000.0,-0.003177673860992991,1.5197367938126174
2019-04-09,26243.54,26246.34,26103.14,26150.58,26150.58,244410000.0,-0.007229788368104173,1.092945749558895
2019-04-10,26173.71,26209.49,26101.24,26157.16,26157.16,203130000.0,0.000251619658149016,1.0818760874477489
2019-04-11,26188.21,26229.88,26062.59,26143.05,26143.05,211680000.0,-0.000539431650836697,1.0453356849783435
2019-04-12,26357.79,26436.68,26309.72,26412.3,26412.3,369910000.0,0.010299104350869559,1.7212403221367993
2019-04-15,26407.76,26424.85,26316.42,26384.77,26384.77,250620000.0,-0.001042317405148263,1.6007407172988883
2019-04-16,26482.19,26530.71,26397.19,26452.66,26452.66,302340000.0,0.0025730753006374396,1.7321190705536065
2019-04-17,26468.53,26501.02,26391.86,26449.54,26449.54,367780000.0,-0.00011794655055474834,1.6744100753868185
2019-04-18,26463.37,26602.42,26444.53,26559.54,26559.54,332850000.0,0.004158862498175875,1.8882505617614898
2019-04-22,26510.77,26553.05,26458.61,26511.05,26511.05,232570000.0,-0.0018257093308092776,1.6763170718608287
2019-04-23,26513.83,26695.96,26503.56,26656.39,26656.39,311690000.0,0.005482242310282048,1.9564491874313679
2019-04-24,26652.56,26680.58,26582.86,26597.05,26597.05,283370000.0,-0.0022261078863267114,1.7424697347562623
2019-04-25,26426.37,26536.48,26310.28,26462.08,26462.08,296730000.0,-0.005074622937506157,1.359963054857618
2019-04-26,26454.62,26543.56,26392.55,26543.33,26543.33,317290000.0,0.003070431349311953,1.5647184257316529
2019-04-29,26559.87,26602.54,26520.75,26554.39,26554.39,279450000.0,0.00041667718406079857,1.537782550066626
2019-04-30,26594.56,26614.04,26419.47,26592.91,26592.91,340320000.0,0.0014506076019822345,1.5780203384081535
2019-05-01,26639.06,26689.39,26426.38,26430.14,26430.14,303850000.0,-0.006120804379813993,1.0838322955253294
2019-05-02,26407.15,26454.69,26180.36,26307.79,26307.79,287610000.0,-0.004629184711091194,0.707900988526086
2019-05-03,26379.14,26534.96,26370.09,26504.95,26504.95,248900000.0,0.007494358134985779,1.2219016965563723
2019-05-06,26160.62,26476.27,26033.95,26438.48,26438.48,283020000.0,-0.00250783344243255,0.999070618130495
2019-05-07,26276.9,26276.9,25789.71,25965.09,25965.09,334960000.0,-0.01790534100296237,-0.3319005946441026
2019-05-08,25933.79,26118.1,25889.41,25967.33,25967.33,276420000.0,8.626967978941913e-05,-0.32187274770736185
2019-05-09,25878.85,25884.89,25517.39,25828.36,25828.36,334760000.0,-0.005351724647855605,-0.6938000451509927
2019-05-10,25763.72,26019.32,25469.86,25942.37,25942.37,294580000.0,0.004414140115748699,-0.36910828053229616
2019-05-13,25568.06,25568.06,25222.51,25324.99,25324.99,361240000.0,-0.02379813409491871,-1.9731447341124702
2019-05-14,25384.03,25688.96,25384.03,25532.05,25532.05,291570000.0,0.008176113791160233,-1.3745979144796063
2019-05-15,25400.13,25724.89,25341.94,25648.02,25648.02,270720000.0,0.0045421342978726464,-1.0391764976778846
2019-05-16,25692.14,25957.63,25692.14,25862.68,25862.68,320960000.0,0.00836945697952518,-0.4835379659808113
2019-05-17,25719.95,25948.74,25657.78,25764.0,25764.0,283760000.0,-0.0038155365182571677,-0.7372907722057042
2019-05-20,25655.31,25751.71,25560.55,25679.9,25679.9,279560000.0,-0.0032642446825026372,-0.9566055691764189
2019-05-21,25782.34,25898.27,25779.61,25877.33,25877.33,260870000.0,0.007688114050288464,-0.4729069741475521
2019-05-22,25818.46,25878.21,25755.11,25776.61,25776.61,241760000.0,-0.0038922098995530785,-0.7726918032728677
2019-05-23,25657.99,25657.99,25328.09,25490.47,25490.47,316940000.0,-0.01110076150432504,-1.5227274036022735
2019-05-24,25551.07,25670.81,25496.2,25585.69,25585.69,201370000.0,0.003735513703748694,-1.271843037970281
2019-05-28,25616.55,25717.63,25342.28,25347.77,25347.77,358980000.0,-0.009298947966617233,-1.8440272594619957
2019-05-29,25231.46,25231.46,24938.24,25126.41,25126.41,298930000.0,-0.00873291812258048,-2.284098560101506
2019-05-30,25139.94,25218.54,25066.75,25169.88,25169.88,215240000.0,0.0017300521642367173,-2.05521727665514
2019-05-31,25046.31,25046.31,24809.51,24815.04,24815.04,292230000.0,-0.014097802611693022,-2.64860282035823
2019-06-03,24830.16,24935.21,24680.57,24819.78,24819.78,328240000.0,0.00019101319199954503,-2.435590925891544
2019-06-04,24962.82,25343.77,24962.82,25332.18,25332.18,281690000.0,0.02064482441020843,-1.3286131576799494
2019-06-05,25451.0,25544.66,25373.58,25539.57,25539.57,262660000.0,0.008186820084177482,-0.8787123719907178
2019-06-06,25567.45,25800.3,25518.05,25720.66,25720.66,248070000.0,0.00709056573779443,-0.5212558072295135
2019-06-07,25768.72,26072.75,25768.72,25983.94,25983.94,263010000.0,0.010236129243961889,0.0008293524184769259
2019-06-10,26090.22,26210.61,26054.31,26062.68,26062.68,249280000.0,0.0030303333520629305,0.14844443596964577
2019-06-11,26180.59,26248.67,25998.87,26048.51,26048.51,253490000.0,-0.0005436892905872348,0.10262945380823905
2019-06-12,26040.3,26082.1,25958.66,26004.83,26004.83,223690000.0,-0.0016768713450403538,-0.0003286793922204387
2019-06-13,26036.94,26146.91,25995.71,26106.77,26106.77,213400000.0,0.003920041007766661,0.20648584448450755
2019-06-14,26076.36,26162.28,25988.09,26089.61,26089.61,208020000.0,-0.0006573007691108579,0.1777107395643483
2019-06-17,26108.53,26165.78,26049.8,26112.53,26112.53,199500000.0,0.0008785106408260024,0.22882726009112686
2019-06-18,26228.9,26527.19,26227.8,26465.54,26465.54,273490000.0,0.013518797297695784,0.9554331358674142
2019-06-19,26490.16,26569.75,26415.05,26504.0,26504.0,240950000.0,0.001453210476717981,1.026502548043338
2019-06-20,26665.38,26798.63,26539.69,26753.17,26753.17,278170000.0,0.00940122245698749,1.5081141100072308
2019-06-21,26749.12,26907.37,26705.87,26719.13,26719.13,485560000.0,-0.001272372582389214,1.4014109341710745
2019-06-24,26727.61,26806.52,26723.37,26727.54,26727.54,232390000.0,0.0003147557573917048,1.3704212738810067
2019-06-25,26731.61,26752.31,26527.66,26548.22,26548.22,282160000.0,-0.0067091846088341844,0.9910699189377394
2019-06-26,26599.42,26660.04,26536.33,26536.82,26536.82,274340000.0,-0.0004294073199635484,0.9456409159000033
2019-06-27,26523.72,26607.24,26465.32,26526.58,26526.58,246930000.0,-0.00038587894103359055,0.9181996883350113
2019-06-28,26605.93,26638.35,26522.27,26599.96,26599.96,499350000.0,0.002766281970762785,1.0451989700084547
2019-07-01,26805.86,26890.64,26616.21,26717.43,26717.43,267670000.0,0.004416172054394041,1.2489805765064033
2019-07-02,26719.53,26787.56,26632.65,26786.68,26786.68,219270000.0,0.002591940916472968,1.3507999404889999
2019-07-03,26832.32,26966.0,26831.44,26966.0,26966.0,149840000.0,0.006694371978908986,1.6417726584666406
2019-07-05,26867.75,26950.81,26733.33,26922.12,26922.12,192170000.0,-0.0016272342950381935,1.5198790327154104
2019-07-08,26835.64,26839.14,26744.87,26806.14,26806.14,214290000.0,-0.004307981689406271,1.296185794122727
2019-07-09,26725.12,26807.7,26665.57,26783.49,26783.49,218330000.0,-0.0008449556706037198,1.2400555158379205
2019-07-10,26851.96,26983.45,26813.11,26860.2,26860.2,207990000.0,0.0028640778330231154,1.3447511455768069
2019-07-11,26950.16,27088.45,26916.32,27088.08,27088.08,252300000.0,0.008483927893314203,1.6889819769683938
2019-07-12,27139.49,27333.79,27135.45,27332.03,27332.03,248390000.0,0.009005806243927106,2.0099572280261673
2019-07-15,27364.69,27364.69,27294.17,27359.16,27359.16,199730000.0,0.000992608306078946,1.9627944169593181
2019-07-16,27349.32,27398.68,27290.24,27335.63,27335.63,226000000.0,-0.0008600410246513146,1.8359578539535648
2019-07-17,27320.91,27343.06,27218.38,27219.85,27219.85,193930000.0,-0.004235497773418917,1.587771131291363
2019-07-18,27191.98,27266.81,27068.79,27222.97,27222.97,216070000.0,0.00011462223340696909,1.5378416009098816
2019-07-19,27246.38,27342.96,27145.78,27154.2,27154.2,287690000.0,-0.002526175505464745,1.3896229211205413
2019-07-22,27174.18,27227.77,27088.9,27171.9,27171.9,216310000.0,0.0006518328656339722,1.357511065031331
2019-07-23,27231.86,27368.81,27204.58,27349.19,27349.19,248850000.0,0.006524755353876532,1.5378743918347986
2019-07-24,27262.24,27291.04,27191.12,27269.97,27269.97,244320000.0,-0.0028966122945505157,1.36674813493151
2019-07-25,27247.39,27298.43,27062.48,27140.98,27140.98,241420000.0,-0.004730111547610827,1.144340418479182
2019-07-26,27166.0,27213.7,27123.25,27192.45,27192.45,233650000.0,0.0018963943085328339,1.1704187377180906
2019-07-29,27192.24,27275.85,27178.06,27221.35,27221.35,250850000.0,0.001062795003760053,1.1638589810588689
2019-07-30,27145.39,27224.36,27069.86,27198.02,27198.02,293250000.0,-0.0008570478686765748,1.0888578149146775
2019-07-31,27244.67,27281.65,26719.6,26864.27,26864.27,385150000.0,-0.012271113853140725,0.6082676131315652
2019-08-01,26879.86,27175.59,26548.71,26583.42,26583.42,386320000.0,-0.010454406540732486,0.20448067500189906
2019-08-02,26528.66,26570.02,26249.22,26485.01,26485.01,327640000.0,-0.0037019315046746826,0.04815885227041443
2019-08-05,26259.23,26259.23,25523.38,25717.74,25717.74,422240000.0,-0.028969972070994054,-1.011783770855894
2019-08-06,25810.62,26038.68,25710.87,26029.52,26029.52,318160000.0,0.012123149234730457,-0.5892486712172055
2019-08-07,25814.22,26073.21,25440.39,26007.07,26007.07,344790000.0,-0.0008624822893391615,-0.6434299674561001
2019-08-08,26086.52,26383.61,26038.1,26378.19,26378.19,282530000.0,0.014269965820832509,-0.1424301993354106
2019-08-09,26337.09,26413.36,26097.64,26287.44,26287.44,240260000.0,-0.003440342191788015,-0.3065662314206507
2019-08-12,26169.91,26178.95,25824.94,25896.44,25896.44,199390000.0,-0.014874023488023136,-0.935551825548171
2019-08-13,25888.88,26426.97,25833.25,26279.91,26279.91,308900000.0,0.014807826867322404,-0.40006882148440803
2019-08-14,26035.08,26035.08,25471.59,25479.42,25479.42,352250000.0,-0.03046014997768265,-1.7759483308123616
2019-08-15,25514.25,25639.69,25339.6,25579.39,25579.39,332600000.0,0.003923558699530982,-1.7335670273895687
2019-08-16,25678.17,25929.65,25678.17,25886.01,25886.01,276210000.0,0.011986994216828473,-1.2511298008604854
2019-08-19,26020.06,26222.32,26020.06,26135.79,26135.79,252640000.0,0.009649227517102954,-0.8396024397741942
2019-08-20,26086.86,26160.12,25952.0,25962.44,25962.44,238100000.0,-0.006632667311759155,-1.1901718926101519
2019-08-21,26145.36,26268.32,26141.77,26202.73,26202.73,208790000.0,0.009255293416181365,-0.74518335485961
2019-08-22,26271.64,26388.78,26099.01,26252.24,26252.24,222810000.0,0.0018894977737053953,-0.6608870904788311
2019-08-23,26134.21,26320.29,25507.18,25628.9,25628.9,364260000.0,-0.023744259537471835,-1.8105693800754838
2019-08-26,25826.05,25941.25,25716.39,25898.83,25898.83,222780000.0,0.010532250701356771,-1.2897755300504612
2019-08-27,26014.46,26054.02,25721.85,25777.9,25777.9,263530000.0,-0.004669322899914841,-1.4841537398107896
2019-08-28,25712.99,26041.57,25637.43,26036.1,26036.1,207070000.0,0.010016331819116209,-1.0009448141889414
2019-08-29,26249.09,26408.84,26185.71,26362.25,26362.25,208650000.0,0.012526837736834606,-0.4077018660442446
2019-08-30,26476.39,26514.62,26295.59,26403.28,26403.28,216160000.0,0.0015563921895891397,-0.3287807986445478
2019-09-03,26198.26,26198.26,25978.22,26118.02,26118.02,223210000.0,-0.010803960720031647,-0.840556155782698
2019-09-04,26301.99,26362.35,26244.44,26355.47,26355.47,202710000.0,0.009091424235068368,-0.38694141527949405
2019-09-05,26603.15,26836.3,26603.15,26728.15,26728.15,256670000.0,0.014140518078410214,0.30196150230001706
2019-09-06,26790.25,26860.87,26708.39,26797.46,26797.46,209700000.0,0.0025931461773447406,0.4272535813563877
2019-09-09,26866.23,26900.83,26762.18,26835.51,26835.51,273120000.0,0.0014199106930283811,0.48619844084213387
2019-09-10,26805.83,26909.43,26717.05,26909.43,26909.43,322340000.0,0.002754559164331205,0.6070181984459647
2019-09-11,26928.05,27137.04,26885.48,27137.04,27137.04,272590000.0,0.008458373142797848,0.9936015226378742
2019-09-12,27197.32,27306.73,27105.01,27182.45,27182.45,250010000.0,0.0016733586271753254,1.044238465663497
2019-09-13,27216.67,27277.55,27193.95,27219.52,27219.52,255260000.0,0.0013637475650649655,1.0811579147424577
2019-09-16,27146.06,27172.87,27032.56,27076.82,27076.82,220620000.0,-0.005242561220771047,0.8128662184945816
2019-09-17,27010.12,27110.8,26984.14,27110.8,27110.8,223580000.0,0.0012549479591767998,0.8648048389839846
2019-09-18,27075.39,27161.93,26899.15,27147.08,27147.08,212860000.0,0.0013382120778435702,0.9159346105119721
2019-09-19,27186.05,27272.17,27064.21,27094.79,27094.79,212360000.0,-0.00192617401208528,0.8100784510000717
2019-09-20,27102.18,27194.75,26926.68,26935.07,26935.07,497640000.0,-0.005894860229586629,0.5257036820343678
2019-09-23,26851.45,27011.07,26831.34,26949.99,26949.99,204240000.0,0.000553924678866613,0.5478469810157856
2019-09-24,27034.07,27079.68,26704.96,26807.77,26807.77,301750000.0,-0.005277181921032326,0.31197311072896783
2019-09-25,26866.71,27016.56,26755.86,26970.71,26970.71,237220000.0,0.006078088554176686,0.6154483946900555
2019-09-26,27004.11,27015.07,26803.84,26891.12,26891.12,229180000.0,-0.0029509790435624517,0.49813254273853785
2019-09-27,26987.26,27012.54,26715.82,26820.25,26820.25,217780000.0,-0.002635442480640404,0.39500060382826024
2019-09-30,26852.33,26998.86,26852.33,26916.83,26916.83,222680000.0,0.003601010430551499,0.5867314390304569
2019-10-01,26962.54,27046.21,26562.22,26573.04,26573.04,260110000.0,-0.012772306397150102,-0.02188717696138353
2019-10-02,26425.86,26438.04,25974.12,26078.62,26078.62,309640000.0,-0.018606075932599442,-0.9062627086582298
2019-10-03,26039.02,26205.2,25743.46,26201.04,26201.04,241610000.0,0.004694266797859781,-0.6485839836557035
2019-10-04,26271.7,26590.74,26271.7,26573.72,26573.72,221310000.0,0.014223862869565451,0.08325107190753007
2019-10-07,26502.33,26655.84,26424.54,26478.02,26478.02,195200000.0,-0.003601302339303669,-0.07337529624037985
2019-10-08,26276.59,26421.81,26139.8,26164.04,26164.04,244590000.0,-0.011858137428705007,-0.6615518075037767
2019-10-09,26308.23,26424.31,26249.75,26346.01,26346.01,190060000.0,0.006954965670439073,-0.2721545182830635
2019-10-10,26317.35,26603.31,26314.51,26496.67,26496.67,217680000.0,0.005718512974070888,0.06300654524160326
2019-10-11,26694.2,27013.97,26694.2,26816.59,26816.59,282080000.0,0.012073970049821359,0.755369570311899
2019-10-14,26766.43,26874.33,26749.18,26787.36,26787.36,178620000.0,-0.0010899969011719524,0.6984835738666747
2019-10-15,26811.2,27120.11,26811.2,27024.8,27024.8,245510000.0,0.008863882069752194,1.1678624215282605
2019-10-16,26972.31,27058.34,26943.29,27001.98,27001.98,214660000.0,-0.0008444095793492812,1.0863648051827288
2019-10-17,27032.38,27112.16,26970.29,27025.88,27025.88,222540000.0,0.0008851202763648924,1.097873693699472
2019-10-18,27004.49,27018.25,26770.13,26770.2,26770.2,288970000.0,-0.009460561506230314,0.5369122674341719
2019-10-21,26852.67,26852.67,26747.62,26827.64,26827.64,241030000.0,0.0021456694384054398,0.6294446908992204
2019-10-22,26850.43,26946.64,26782.61,26788.1,26788.1,265510000.0,-0.0014738530858473542,0.5278650359744047
2019-10-23,26835.24,26896.89,26745.0,26833.95,26833.95,247680000.0,0.001711580888528852,0.6022718872550615
2019-10-24,26893.93,26931.78,26714.34,26805.53,26805.53,253590000.0,-0.0010591060950774223,0.5136625653376335
2019-10-25,26789.61,27015.37,26765.68,26958.06,26958.06,274610000.0,0.005690243766864667,0.8117387378859017
2019-10-28,27040.33,27167.88,27028.71,27090.72,27090.72,290770000.0,0.0049209772513303385,1.0800493510835294
2019-10-29,27061.07,27165.94,27039.76,27071.46,27071.46,269610000.0,-0.0007109445596130692,1.018438219534206
2019-10-30,27110.71,27204.36,26999.64,27186.69,27186.69,231750000.0,0.004256512208798524,1.2519941968298953
2019-10-31,27188.37,27188.37,26918.29,27046.23,27046.23,273830000.0,-0.005166498753617965,0.8805887685312745
2019-11-01,27142.95,27347.43,27142.95,27347.36,27347.36,270870000.0,0.011133899253241708,1.5547004474565251
2019-11-04,27402.06,27517.58,27402.06,27462.11,27462.11,273030000.0,0.004196017458357959,1.7468575754434439
2019-11-05,27500.23,27560.36,27453.55,27492.63,27492.63,286350000.0,0.0011113494192545037,1.73227426048647
2019-11-06,27502.74,27526.05,27407.81,27492.56,27492.56,237910000.0,-2.5461369100865383e-06,1.7242106619336637
2019-11-07,27590.16,27774.67,27590.16,27674.8,27674.8,259020000.0,0.006628702456228153,2.099320169174613
2019-11-08,27686.2,27694.95,27578.97,27681.24,27681.24,221440000.0,0.00023270267535813183,2.08043205747807
2019-11-11,27580.66,27714.39,27517.67,27691.49,27691.49,202350000.0,0.00037028688021201184,2.0322064240840176
2019-11-12,27701.59,27770.86,27635.32,27691.49,27691.49,213670000.0,0.0,1.928455566900244
2019-11-13,27622.04,27806.4,27587.2,27783.59,27783.59,278390000.0,0.0033259315407008216,2.038219526107878
2019-11-14,27757.2,27800.71,27676.97,27781.96,27781.96,303970000.0,-5.866772436535772e-05,1.9613715603632178
2019-11-15,27843.54,28004.89,27843.54,28004.89,28004.89,283720000.0,0.008024271865627819,2.346351564530321
2019-11-18,27993.22,28040.97,27969.24,28036.22,28036.22,252320000.0,0.0011187331926674204,2.248497624881718
2019-11-19,28079.76,28090.21,27894.52,27934.02,27934.02,245890000.0,-0.0036452845640390086,1.902427567894947
2019-11-20,27879.55,27897.28,27675.28,27821.09,27821.09,258140000.0,-0.004042740715443083,1.5788723192648653
2019-11-21,27820.28,27828.33,27708.34,27766.29,27766.29,232020000.0,-0.0019697287201903,1.4010810495387171
2019-11-22,27831.23,27898.46,27773.98,27875.62,27875.62,214780000.0,0.003937508395972067,1.5599583381223892
2019-11-25,27917.77,28068.69,27917.77,28066.47,28066.47,248420000.0,0.006846484490748539,1.8471925679988341
2019-11-26,28080.75,28146.02,28042.21,28121.68,28121.68,324050000.0,0.001967115921596152,1.8548440461129152
2019-11-27,28156.47,28174.97,28075.23,28164.0,28164.0,198210000.0,0.0015048887548680945,1.8310478564282526
2019-11-29,28103.16,28119.51,28042.53,28051.41,28051.41,120630000.0,-0.003997656582871767,1.5532620569423374
2019-12-02,28109.74,28109.84,27782.35,27783.04,27783.04,236610000.0,-0.00956707702037074,1.0410035708911194
2019-12-03,27501.98,27524.74,27325.13,27502.81,27502.81,275350000.0,-0.01008636923821149,0.5310644743699697
2019-12-04,27634.63,27727.45,27612.08,27649.78,27649.78,218200000.0,0.00534381759536573,0.7628901471285526
2019-12-05,27736.05,27745.2,27562.8,27677.79,27677.79,208600000.0,0.0010130279517595042,0.7843187622595222
2019-12-06,27839.68,28035.85,27839.68,28015.06,28015.06,223310000.0,0.012185582736193856,1.3169870952317706
2019-12-09,27987.05,28010.42,27906.14,27909.6,27909.6,217000000.0,-0.003764403859924048,1.0930719901797845
2019-12-10,27900.65,27949.02,27804.0,27881.72,27881.72,213250000.0,-0.0009989394330265355,1.006759424989013
2019-12-11,27867.31,27925.5,27801.8,27911.3,27911.3,213510000.0,0.0010609101590575154,1.017233600660378
2019-12-12,27898.34,28224.95,27859.87,28132.05,28132.05,277740000.0,0.007908983100034739,1.3330123178899533
2019-12-13,28123.64,28290.73,28028.32,28135.38,28135.38,250660000.0,0.00011837032850436913,1.287800632311493
2019-12-16,28191.67,28337.49,28191.67,28235.89,28235.89,286770000.0,0.0035723704460361994,1.4249658462208417
2019-12-17,28221.75,28328.63,28220.56,28267.16,28267.16,286770000.0,0.001107455794735035,1.4436956277207207
2019-12-18,28291.44,28323.25,28239.28,28239.28,28239.28,289890000.0,-0.000986303540928768,1.345901901127513
2019-12-19,28278.31,28381.48,28278.24,28376.96,28376.96,262570000.0,0.00487547841163094,1.5366319667050268
2019-12-20,28608.64,28608.64,28445.6,28455.09,28455.09,603780000.0,0.002753289993008501,1.6512206350385095
2019-12-23,28491.78,28582.49,28491.78,28551.53,28551.53,223530000.0,0.003389200315303764,1.7848940641677475
2019-12-24,28572.57,28576.8,28503.21,28515.45,28515.45,86150000.0,-0.0012636800899986644,1.6709755906145707
2019-12-26,28539.46,28624.1,28535.15,28621.39,28621.39,155970000.0,0.00371517896438589,1.7923180674415136
2019-12-27,28675.34,28701.66,28608.98,28645.26,28645.26,182280000.0,0.0008339916405177838,1.7641676689969652
2019-12-30,28654.76,28664.69,28428.98,28462.14,28462.14,181600000.0,-0.006392680673870665,1.3641602243587176
2019-12-31,28414.64,28547.35,28376.49,28538.44,28538.44,193340000.0,0.002680754152709408,1.4492262396225823
2020-01-02,28638.97,28872.8,28627.77,28868.8,28868.8,251820000.0,0.011575965609893268,1.9624557655909827
2020-01-03,28553.33,28716.31,28500.36,28634.88,28634.88,239590000.0,-0.008102865377154544,1.487987873419385
2020-01-06,28465.5,28708.02,28418.63,28703.38,28703.38,252760000.0,0.002392187430155124,1.5667350868523648
2020-01-07,28639.18,28685.5,28565.28,28583.68,28583.68,258900000.0,-0.004170240577938911,1.309650450784862
2020-01-08,28556.14,28866.18,28522.51,28745.09,28745.09,291750000.0,0.005646928597017542,1.5822557578809402
2020-01-09,28851.97,28988.01,28844.31,28956.9,28956.9,275060000.0,0.0073685627701982614,1.9466726487294876
2020-01-10,28977.52,29009.07,28789.1,28823.77,28823.77,237830000.0,-0.0045975225248559015,1.635196359090083
2020-01-13,28869.01,28909.91,28819.43,28907.05,28907.05,249830000.0,0.0028892820057888624,1.7444479646813547
2020-01-14,28895.5,29054.16,28872.27,28939.67,28939.67,287440000.0,0.0011284444452130948,1.7566413783137573
2020-01-15,28901.8,29127.59,28897.35,29030.22,29030.22,260270000.0,0.0031289230319488937,1.871684681334179
2020-01-16,29131.95,29300.32,29131.95,29297.64,29297.64,252110000.0,0.009211780000289327,2.327372727129196
2020-01-17,29313.31,29373.62,29289.91,29348.1,29348.1,321820000.0,0.0017223230267011669,2.2927210511315357
2020-01-21,29269.05,29341.21,29146.47,29196.04,29196.04,320640000.0,-0.005181255345320435,1.8926206654780564
2020-01-22,29263.63,29320.2,29172.26,29186.27,29186.27,283440000.0,-0.00033463442302450463,1.7899204794669907
2020-01-23,29111.02,29190.47,28966.98,29160.09,29160.09,307060000.0,-0.0008969971154244583,1.6681879927761203
2020-01-24,29230.39,29288.79,28843.31,28989.73,28989.73,380010000.0,-0.005842231625485361,1.283565573806648
2020-01-27,28542.49,28671.79,28440.47,28535.8,28535.8,337270000.0,-0.01565830382000799,0.3688985103331275
2020-01-28,28594.28,28823.23,28575.75,28722.85,28722.85,330140000.0,0.006554923990215844,0.7097614206086315
2020-01-29,28820.53,28944.24,28728.19,28734.45,28734.45,302290000.0,0.0004038596448472376,0.7025241099501076
2020-01-30,28640.16,28879.71,28489.76,28859.44,28859.44,326850000.0,0.0043498309520453304,0.9216307466938926
2020-01-31,28813.04,28813.04,28169.53,28256.03,28256.03,403890000.0,-0.020908583118729895,-0.3416411922780528
2020-02-03,28319.65,28630.39,28319.65,28399.81,28399.81,307910000.0,0.005088471381152981,-0.057947727858251946
2020-02-04,28696.74,28904.88,28696.74,28807.63,28807.63,332750000.0,0.014359955225052623,0.7687922381114396
2020-02-05,29048.73,29308.89,29000.85,29290.85,29290.85,357540000.0,0.016774028269593844,1.6993608746165056
2020-02-06,29388.58,29408.05,29246.93,29379.77,29379.77,263700000.0,0.00303576031422792,1.7939349644471105
2020-02-07,29286.92,29286.92,29056.98,29102.51,29102.51,252860000.0,-0.009437105872510343,1.1873105595975983
2020-02-10,28995.66,29278.07,28995.66,29276.82,29276.82,250510000.0,0.005989517742627681,1.4831025243519413
2020-02-11,29390.71,29415.39,29210.47,29276.34,29276.34,279540000.0,-1.639522325169729e-05,1.4193668557680816
2020-02-12,29406.75,29568.57,29406.75,29551.42,29551.42,309530000.0,0.00939598324107438,1.8674016626868701
2020-02-13,29436.03,29535.4,29345.93,29423.31,29423.31,291150000.0,-0.004335155467994345,1.541643726013842
2020-02-14,29440.47,29463.04,29283.18,29398.08,29398.08,231000000.0,-0.0008574834034648093,1.4307201993263123
2020-02-18,29282.78,29330.16,29116.81,29232.19,29232.19,256600000.0,-0.00564288552177572,1.077197051873642
2020-02-19,29312.7,29409.09,29274.38,29348.03,29348.03,240640000.0,0.003962754757683262,1.2827704675775806
2020-02-20,29296.25,29368.45,28959.65,29219.98,29219.98,287780000.0,-0.004363154869338692,1.0001135743245493
2020-02-21,29146.53,29146.53,28892.7,28992.41,28992.41,311210000.0,-0.007788164126053432,0.4917268068934891
2020-02-24,28402.93,28402.93,27912.44,27960.8,27960.8,452580000.0,-0.03558207130762847,-1.7859305496893647
2020-02-25,28037.65,28149.2,26997.62,27081.36,27081.36,513270000.0,-0.031452605075677376,-3.3702318351273606
2020-02-26,27159.46,27542.78,26890.97,26957.59,26957.59,472450000.0,-0.004570302230020973,-3.278368157658937
2020-02-27,26526.0,26775.31,25752.82,25766.64,25766.64,664980000.0,-0.044178652468562674,-4.354956299091023
2020-02-28,25270.83,25494.24,24681.01,25409.36,25409.36,915990000.0,-0.013865991064414995,-3.9956318016151346
2020-03-02,25590.51,26706.17,25391.96,26703.32,26703.32,637200000.0,0.050924541192694406,-2.2486221577258947
2020-03-03,26762.47,27084.59,25706.28,25917.41,25917.41,647080000.0,-0.02943117185428623,-2.8598835700911414
2020-03-04,26383.68,27102.34,26286.31,27090.86,27090.86,457590000.0,0.04527651489867246,-1.5346400611291553
2020-03-05,26671.92,26671.92,25943.33,26121.28,26121.28,477370000.0,-0.03578993062604885,-2.37034817462637
2020-03-06,25457.21,25994.38,25226.62,25864.78,25864.78,599780000.0,-0.00981958005120731,-2.4218064502631216
2020-03-09,24992.36,24992.36,23706.07,23851.02,23851.02,750430000.0,-0.07785722515327786,-3.6235482208561427
2020-03-10,24453.0,25020.99,23690.34,25018.16,25018.16,654860000.0,0.04893459483074514,-2.468153735357904
2020-03-11,24604.63,24604.63,23328.32,23553.22,23553.22,663960000.0,-0.058555065600347844,-3.1357314498202937
2020-03-12,22184.71,22837.95,21154.46,21200.62,21200.62,908260000.0,-0.09988443193754404,-3.8728641433748896
2020-03-13,21973.82,23189.76,21285.37,23185.62,23185.62,843080000.0,0.09362933725523126,-2.5195024630279517
2020-03-16,20917.53,21768.28,20116.46,20188.52,20188.52,770130000.0,-0.12926546713005727,-3.4951021654169456
2020-03-17,20487.05,21379.35,19882.26,21237.38,21237.38,793060000.0,0.05195328830444246,-2.724521450908672
2020-03-18,20188.69,20489.33,18917.46,19898.92,19898.92,871360000.0,-0.06302378165291589,-2.9363485510725047
2020-03-19,19830.01,20442.63,19177.13,20087.19,20087.19,780300000.0,0.009461317498638211,-2.6077526007409104
2020-03-20,20253.15,20531.26,19094.27,19173.98,19173.98,872290000.0,-0.04546230707231824,-2.6657183107878253
2020-03-23,19028.36,19121.01,18213.65,18591.93,18591.93,787970000.0,-0.03035624320042052,-2.6056144452317187
2020-03-24,19722.19,20737.7,19649.25,20704.91,20704.91,799340000.0,0.11365038487128554,-1.8389380737356704
